ダウンロードした時刻：2015/06/18 14:18:04

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2015/6/12 11:00:00,19.7,8,1,3.3,8,西北西,8,1,0,1,8,1,,,1,1,,,1,1,0.7,0,8,1,,0,1,882.8,8,1,,0,1,94,8,1,21.6,8,1
2015/6/12 12:00:00,19.8,8,1,2.9,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.7,0,8,1,,0,1,883.1,8,1,,0,1,82,8,1,18.9,8,1
2015/6/12 13:00:00,20.7,8,1,4.1,8,西北西,8,1,0,1,8,1,,,1,1,,,1,1,0.7,0,8,1,,0,1,883.4,8,1,,0,1,75,8,1,18.3,8,1
2015/6/12 14:00:00,21.2,8,1,3.5,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.8,0,8,1,,0,1,883.1,8,1,,0,1,68,8,1,17.1,8,1
2015/6/12 15:00:00,21.7,8,1,3.4,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0.9,0,8,1,,0,1,883.2,8,1,,0,1,65,8,1,16.9,8,1
2015/6/12 16:00:00,20.3,8,1,3.9,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.6,0,8,1,,0,1,883.3,8,1,,0,1,70,8,1,16.7,8,1
2015/6/12 17:00:00,20.4,8,1,4.2,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.6,0,8,1,,0,1,883.4,8,1,,0,1,73,8,1,17.5,8,1
2015/6/12 18:00:00,19.5,8,1,4.9,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,1.0,0,8,1,,0,1,883.5,8,1,,0,1,70,8,1,15.9,8,1
2015/6/12 19:00:00,18.1,8,1,2.4,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.4,0,8,1,,0,1,883.8,8,1,,0,1,88,8,1,18.3,8,1
2015/6/12 20:00:00,17.4,8,1,1.7,8,東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.1,8,1,,0,1,94,8,1,18.7,8,1
2015/6/12 21:00:00,17.1,8,1,3.6,8,西南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.5,8,1,,0,1,93,8,1,18.1,8,1
2015/6/12 22:00:00,16.5,8,1,1.7,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.8,8,1,,0,1,92,8,1,17.3,8,1
2015/6/12 23:00:00,16.2,8,1,2.8,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.7,8,1,,0,1,84,8,1,15.5,8,1
2015/6/13 00:00:00,16.6,8,1,3.1,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.8,8,1,,0,1,67,8,1,12.7,8,1
2015/6/13 1:00:00,17.0,8,1,3.2,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.7,8,1,,0,1,55,8,1,10.7,8,1
2015/6/13 2:00:00,17.1,8,1,3.5,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.7,8,1,,0,1,54,8,1,10.5,8,1
2015/6/13 3:00:00,17.5,8,1,4.0,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.8,8,1,,0,1,51,8,1,10.2,8,1
2015/6/13 4:00:00,17.8,8,1,4.1,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.9,8,1,,0,1,50,8,1,10.2,8,1
2015/6/13 5:00:00,17.7,8,1,4.6,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.5,8,1,,0,1,50,8,1,10.1,8,1
2015/6/13 6:00:00,17.7,8,1,3.5,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.8,8,1,,0,1,53,8,1,10.7,8,1
2015/6/13 7:00:00,18.7,8,1,1.7,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.7,8,1,,0,1,51,8,1,11.0,8,1
2015/6/13 8:00:00,19.2,8,1,2.0,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0.1,0,8,1,,0,1,886.1,8,1,,0,1,53,8,1,11.8,8,1
2015/6/13 9:00:00,19.4,8,1,2.7,8,南南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,886.1,8,1,,0,1,50,8,1,11.3,8,1
2015/6/13 10:00:00,19.3,8,1,4.1,8,南南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,886.6,8,1,,0,1,49,8,1,11.0,8,1
2015/6/13 11:00:00,19.6,8,1,2.9,8,南南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,886.7,8,1,,0,1,43,8,1,9.8,8,1
2015/6/13 12:00:00,17.5,8,1,4.0,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,886.4,8,1,,0,1,57,8,1,11.4,8,1
2015/6/13 13:00:00,14.9,8,1,4.4,8,南東,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.5,8,1,,0,1,83,8,1,14.1,8,1
2015/6/13 14:00:00,12.4,8,1,5.7,8,南南東,8,1,4.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.8,8,1,,0,1,91,8,1,13.1,8,1
2015/6/13 15:00:00,13.4,8,1,6.0,8,南東,8,1,9.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.9,8,1,,0,1,88,8,1,13.5,8,1
2015/6/13 16:00:00,12.6,8,1,6.0,8,南,8,1,3.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.6,8,1,,0,1,97,8,1,14.2,8,1
2015/6/13 17:00:00,13.8,8,1,6.9,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.3,8,1,,0,1,90,8,1,14.2,8,1
2015/6/13 18:00:00,14.1,8,1,7.1,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.2,8,1,,0,1,93,8,1,15.0,8,1
2015/6/13 19:00:00,13.3,8,1,1.9,8,南南西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.6,8,1,,0,1,97,8,1,14.8,8,1
2015/6/13 20:00:00,16.2,8,1,4.4,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.0,8,1,,0,1,89,8,1,16.4,8,1
2015/6/13 21:00:00,16.2,8,1,5.5,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.3,8,1,,0,1,91,8,1,16.8,8,1
2015/6/13 22:00:00,15.5,8,1,4.6,8,南,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.6,8,1,,0,1,95,8,1,16.7,8,1
2015/6/13 23:00:00,15.8,8,1,3.5,8,南南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.8,8,1,,0,1,95,8,1,17.1,8,1
2015/6/14 00:00:00,15.9,8,1,6.5,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.9,8,1,,0,1,96,8,1,17.3,8,1
2015/6/14 1:00:00,15.3,8,1,5.2,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.8,8,1,,0,1,92,8,1,16.0,8,1
2015/6/14 2:00:00,15.5,8,1,6.3,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.6,8,1,,0,1,96,8,1,16.9,8,1
2015/6/14 3:00:00,15.5,8,1,4.1,8,南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.2,8,1,,0,1,99,8,1,17.4,8,1
2015/6/14 4:00:00,15.8,8,1,3.5,8,南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.0,8,1,,0,1,98,8,1,17.6,8,1
2015/6/14 5:00:00,15.6,8,1,3.1,8,南,8,1,2.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.0,8,1,,0,1,99,8,1,17.5,8,1
2015/6/14 6:00:00,15.2,8,1,2.9,8,南,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.5,8,1,,0,1,99,8,1,17.1,8,1
2015/6/14 7:00:00,15.2,8,1,4.0,8,南南東,8,1,1.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.1,8,1,,0,1,95,8,1,16.4,8,1
2015/6/14 8:00:00,15.0,8,1,4.8,8,南南東,8,1,1.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.3,8,1,,0,1,96,8,1,16.4,8,1
2015/6/14 9:00:00,15.2,8,1,3.4,8,南,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.2,8,1,,0,1,94,8,1,16.2,8,1
2015/6/14 10:00:00,16.1,8,1,4.3,8,南南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.8,8,1,,0,1,90,8,1,16.5,8,1
2015/6/14 11:00:00,16.4,8,1,3.6,8,南,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.2,8,1,,0,1,94,8,1,17.5,8,1
2015/6/14 12:00:00,17.9,8,1,4.9,8,南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,884.1,8,1,,0,1,80,8,1,16.4,8,1
2015/6/14 13:00:00,17.3,8,1,4.1,8,南南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.9,8,1,,0,1,91,8,1,18.0,8,1
2015/6/14 14:00:00,16.9,8,1,4.5,8,南南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.7,8,1,,0,1,97,8,1,18.7,8,1
2015/6/14 15:00:00,17.5,8,1,4.1,8,南,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.7,8,1,,0,1,96,8,1,19.2,8,1
2015/6/14 16:00:00,17.6,8,1,3.1,8,南南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.4,8,1,,0,1,92,8,1,18.5,8,1
2015/6/14 17:00:00,17.3,8,1,4.3,8,南南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.6,8,1,,0,1,95,8,1,18.8,8,1
2015/6/14 18:00:00,16.6,8,1,4.0,8,西南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.7,8,1,,0,1,99,8,1,18.7,8,1
2015/6/14 19:00:00,16.6,8,1,4.3,8,西南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.2,8,1,,0,1,99,8,1,18.7,8,1
2015/6/14 20:00:00,16.9,8,1,5.3,8,南南西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.4,8,1,,0,1,100,8,1,19.3,8,1
2015/6/14 21:00:00,16.8,8,1,4.6,8,西南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.0,8,1,,0,1,100,8,1,19.1,8,1
2015/6/14 22:00:00,16.7,8,1,2.9,8,南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.6,8,1,,0,1,100,8,1,19.0,8,1
2015/6/14 23:00:00,16.5,8,1,5.4,8,西南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.6,8,1,,0,1,100,8,1,18.8,8,1
2015/6/15 00:00:00,16.2,8,1,3.8,8,西南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.7,8,1,,0,1,100,8,1,18.4,8,1
2015/6/15 1:00:00,15.8,8,1,3.7,8,西南西,8,1,,,1,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.4,8,1,,0,1,100,8,1,18.0,8,1
2015/6/15 2:00:00,15.8,8,1,5.6,8,西南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.5,8,1,,0,1,100,8,1,18.0,8,1
2015/6/15 3:00:00,15.5,8,1,4.1,8,西南西,8,1,,,1,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.4,8,1,,0,1,100,8,1,17.6,8,1
2015/6/15 4:00:00,15.0,8,1,3.8,8,西南西,8,1,,,1,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.2,8,1,,0,1,100,8,1,17.1,8,1
2015/6/15 5:00:00,14.5,8,1,1.9,8,西南西,8,1,,,1,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.1,8,1,,0,1,100,8,1,16.5,8,1
2015/6/15 6:00:00,14.6,8,1,0.7,8,北西,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.2,8,1,,0,1,90,8,1,15.0,8,1
2015/6/15 7:00:00,17.1,8,1,0.4,8,北,8,1,,,1,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,885.5,8,1,,0,1,76,8,1,14.8,8,1
2015/6/15 8:00:00,18.4,8,1,1.0,8,南南東,8,1,,,1,1,,,1,1,,,1,1,0.4,0,8,1,,0,1,885.6,8,1,,0,1,71,8,1,15.0,8,1
2015/6/15 9:00:00,18.5,8,1,2.9,8,南,8,1,,,1,1,,,1,1,,,1,1,0.9,0,8,1,,0,1,886.0,8,1,,0,1,75,8,1,16.0,8,1
2015/6/15 10:00:00,18.0,8,1,2.9,8,南,8,1,,,1,1,,,1,1,,,1,1,0.1,0,8,1,,0,1,886.3,8,1,,0,1,82,8,1,16.9,8,1
2015/6/15 11:00:00,17.1,8,1,4.7,8,南,8,1,,,1,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.7,8,1,,0,1,84,8,1,16.4,8,1
2015/6/15 12:00:00,16.3,8,1,4.5,8,南,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.5,8,1,,0,1,89,8,1,16.5,8,1
2015/6/15 13:00:00,16.1,8,1,3.0,8,南南東,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.0,8,1,,0,1,78,8,1,14.3,8,1
2015/6/15 14:00:00,15.0,8,1,2.2,8,南南西,8,1,1.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.2,8,1,,0,1,98,8,1,16.7,8,1
2015/6/15 15:00:00,15.8,8,1,2.0,8,南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.7,8,1,,0,1,98,8,1,17.6,8,1
2015/6/15 16:00:00,16.8,8,1,3.6,8,南南西,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.6,8,1,,0,1,97,8,1,18.6,8,1
2015/6/15 17:00:00,17.0,8,1,2.8,8,西,8,1,2.0,0,4,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.1,8,1,,0,1,98,8,1,19.0,8,1
2015/6/15 18:00:00,16.9,8,1,2.8,8,西南西,8,1,3.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.0,8,1,,0,1,99,8,1,19.1,8,1
2015/6/15 19:00:00,17.4,8,1,4.4,8,南南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.9,8,1,,0,1,99,8,1,19.7,8,1
2015/6/15 20:00:00,17.4,8,1,4.1,8,南南西,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.7,8,1,,0,1,99,8,1,19.7,8,1
2015/6/15 21:00:00,17.7,8,1,3.8,8,南南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.6,8,1,,0,1,100,8,1,20.3,8,1
2015/6/15 22:00:00,17.9,8,1,4.4,8,南西,8,1,2.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.8,8,1,,0,1,100,8,1,20.5,8,1
2015/6/15 23:00:00,17.5,8,1,3.2,8,南西,8,1,1.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.8,8,1,,0,1,100,8,1,20.0,8,1
2015/6/16 00:00:00,17.1,8,1,5.1,8,西南西,8,1,1.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.7,8,1,,0,1,100,8,1,19.5,8,1
2015/6/16 1:00:00,16.7,8,1,6.7,8,西南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.6,8,1,,0,1,100,8,1,19.0,8,1
2015/6/16 2:00:00,16.6,8,1,4.8,8,西南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.4,8,1,,0,1,100,8,1,18.9,8,1
2015/6/16 3:00:00,16.2,8,1,4.7,8,西南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.1,8,1,,0,1,100,8,1,18.4,8,1
2015/6/16 4:00:00,16.0,8,1,3.3,8,西南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.0,8,1,,0,1,100,8,1,18.2,8,1
2015/6/16 5:00:00,15.1,8,1,4.5,8,西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.9,8,1,,0,1,97,8,1,16.6,8,1
2015/6/16 6:00:00,14.9,8,1,5.8,8,西南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.4,8,1,,0,1,98,8,1,16.6,8,1
2015/6/16 7:00:00,14.4,8,1,3.4,8,北西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.2,8,1,,0,1,94,8,1,15.4,8,1
2015/6/16 8:00:00,14.4,8,1,1.9,8,北北東,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.9,8,1,,0,1,91,8,1,14.9,8,1
2015/6/16 9:00:00,13.8,8,1,2.3,8,北東,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.7,8,1,,0,1,91,8,1,14.4,8,1
2015/6/16 10:00:00,13.6,8,1,2.1,8,南,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.7,8,1,,0,1,97,8,1,15.1,8,1
2015/6/16 11:00:00,13.6,8,1,2.3,8,北北東,8,1,4.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.4,8,1,,0,1,99,8,1,15.4,8,1
2015/6/16 12:00:00,14.3,8,1,0.5,8,北西,8,1,6.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.2,8,1,,0,1,99,8,1,16.1,8,1
2015/6/16 13:00:00,14.8,8,1,1.1,8,北西,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.5,8,1,,0,1,98,8,1,16.5,8,1
2015/6/16 14:00:00,15.1,8,1,1.7,8,南南西,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.0,8,1,,0,1,99,8,1,17.0,8,1
2015/6/16 15:00:00,15.9,8,1,0.3,8,北,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.6,8,1,,0,1,97,8,1,17.5,8,1
2015/6/16 16:00:00,16.1,8,1,1.7,8,北西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.2,8,1,,0,1,98,8,1,17.9,8,1
2015/6/16 17:00:00,14.4,8,1,4.3,8,北,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.2,8,1,,0,1,99,8,1,16.2,8,1
2015/6/16 18:00:00,14.4,8,1,4.5,8,北北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.0,8,1,,0,1,100,8,1,16.4,8,1
2015/6/16 19:00:00,14.5,8,1,2.9,8,北北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.2,8,1,,0,1,100,8,1,16.5,8,1
2015/6/16 20:00:00,14.3,8,1,3.1,8,北北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.5,8,1,,0,1,100,8,1,16.3,8,1
2015/6/16 21:00:00,13.8,8,1,1.3,8,北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.8,8,1,,0,1,97,8,1,15.3,8,1
2015/6/16 22:00:00,14.4,8,1,2.9,8,東北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.9,8,1,,0,1,91,8,1,14.9,8,1
2015/6/16 23:00:00,14.6,8,1,8.1,8,北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.6,8,1,,0,1,75,8,1,12.5,8,1
2015/6/17 00:00:00,14.0,8,1,3.6,8,北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,880.3,8,1,,0,1,78,8,1,12.5,8,1
2015/6/17 1:00:00,15.3,8,1,7.3,8,北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.6,8,1,,0,1,71,8,1,12.3,8,1
2015/6/17 2:00:00,15.4,8,1,7.8,8,北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.3,8,1,,0,1,69,8,1,12.1,8,1
2015/6/17 3:00:00,15.4,8,1,4.2,8,東北東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.2,8,1,,0,1,71,8,1,12.4,8,1
2015/6/17 4:00:00,14.2,8,1,3.7,8,東南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.6,8,1,,0,1,78,8,1,12.6,8,1
2015/6/17 5:00:00,14.1,8,1,1.9,8,南南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.6,8,1,,0,1,81,8,1,13.0,8,1
2015/6/17 6:00:00,14.0,8,1,1.0,8,南,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.7,8,1,,0,1,85,8,1,13.6,8,1
2015/6/17 7:00:00,15.5,8,1,0.8,8,南南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.9,8,1,,0,1,84,8,1,14.8,8,1
2015/6/17 8:00:00,16.6,8,1,1.4,8,北西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.3,8,1,,0,1,87,8,1,16.4,8,1
2015/6/17 9:00:00,16.1,8,1,2.1,8,北,8,1,0.0,0,8,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,880.9,8,1,,0,1,91,8,1,16.7,8,1
2015/6/17 10:00:00,16.6,8,1,3.3,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.8,8,1,,0,1,83,8,1,15.7,8,1
2015/6/17 11:00:00,16.6,8,1,3.6,8,南南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.9,8,1,,0,1,81,8,1,15.3,8,1
2015/6/17 12:00:00,17.1,8,1,5.2,8,南南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.8,8,1,,0,1,80,8,1,15.6,8,1
2015/6/17 13:00:00,16.6,8,1,5.4,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.2,8,1,,0,1,83,8,1,15.7,8,1
2015/6/17 14:00:00,15.5,8,1,5.6,8,南東,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.1,8,1,,0,1,93,8,1,16.4,8,1
2015/6/17 15:00:00,14.9,8,1,4.6,8,南東,8,1,1.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.3,8,1,,0,1,93,8,1,15.8,8,1
2015/6/17 16:00:00,14.8,8,1,4.0,8,南東,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.7,8,1,,0,1,90,8,1,15.2,8,1
2015/6/17 17:00:00,14.5,8,1,5.4,8,東南東,8,1,1.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,878.9,8,1,,0,1,93,8,1,15.4,8,1
2015/6/17 18:00:00,14.4,8,1,6.9,8,東南東,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,878.8,8,1,,0,1,95,8,1,15.6,8,1
2015/6/17 19:00:00,13.8,8,1,7.1,8,東南東,8,1,7.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,878.7,8,1,,0,1,96,8,1,15.1,8,1
2015/6/17 20:00:00,13.7,8,1,7.4,8,南東,8,1,4.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,878.5,8,1,,0,1,98,8,1,15.4,8,1
2015/6/17 21:00:00,14.2,8,1,8.8,8,南東,8,1,1.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,878.4,8,1,,0,1,98,8,1,15.9,8,1
2015/6/17 22:00:00,14.4,8,1,7.8,8,南東,8,1,2.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,878.9,8,1,,0,1,98,8,1,16.1,8,1
2015/6/17 23:00:00,14.1,8,1,7.4,8,南東,8,1,3.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,878.4,8,1,,0,1,98,8,1,15.8,8,1
2015/6/18 00:00:00,14.9,8,1,7.2,8,南東,8,1,3.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,877.7,8,1,,0,1,97,8,1,16.4,8,1
