ダウンロードした時刻：2015/06/29 13:03:25

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2005/3/8,3.2,8,1,7.6,8,1,-0.5,8,1,0,1,8,1,0,1,8,1,9.2,0,8,1,,0,1,5,0,8,1,3,0,8,1,4.7,8,1,7.9,8,西南西,8,1,14.4,8,西,8,1,,0,1,5.8,8,1,78,8,1,31,8,1,892.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/9,6.2,8,1,11.1,8,1,2.4,8,1,0,1,8,1,0,1,8,1,8.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,7.3,8,西南西,8,1,12.6,8,西南西,8,1,,0,1,6.5,8,1,71,8,1,26,8,1,891.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/10,8.3,8,1,11.0,8,1,5.2,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,5.8,8,南,8,1,10.1,8,南南西,8,1,,0,1,8.9,8,1,81,8,1,70,8,1,885.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/11,6.9,8,1,10.0,8,1,-1.0,8,1,7.5,0,8,1,3.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.6,8,西北西,8,1,17.2,8,西,8,1,,0,1,9.6,8,1,95,8,1,81,8,1,879.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/12,-5.8,8,1,-1.0,8,1,-7.7,8,1,0.0,0,8,1,0.0,0,8,1,3.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.5,8,1,10.7,8,北西,8,1,16.6,8,北西,8,1,,0,1,3.4,8,1,86,8,1,41,8,1,880.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/13,-7.5,8,1,-4.6,8,1,-8.7,8,1,1.0,0,8,1,0.5,0,8,1,0.4,0,8,1,,0,1,7,0,8,1,9,0,8,1,5.7,8,1,8.4,8,西北西,8,1,14.5,8,西北西,8,1,,0,1,3.2,8,1,93,8,1,68,8,1,881.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/14,-4.5,8,1,0.0,8,1,-8.1,8,1,0.0,0,8,1,0.0,0,8,1,2.9,0,8,1,,0,1,5,0,8,1,0,1,8,1,4.6,8,1,8.1,8,西北西,8,1,13.3,8,西,8,1,,0,1,3.8,8,1,87,8,1,65,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/15,1.3,8,1,4.3,8,1,-3.2,8,1,7.0,0,8,1,2.5,0,8,1,0.8,0,8,1,,0,1,2,0,8,1,0,1,8,1,5.1,8,1,9.1,8,南西,8,1,18.4,8,南南西,8,1,,0,1,6.0,8,1,88,8,1,59,8,1,890.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/16,8.5,8,1,15.1,8,1,3.6,8,1,0.0,0,8,1,0.0,0,8,1,9.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.8,8,南南東,8,1,12.7,8,西南西,8,1,,0,1,6.0,8,1,58,8,1,11,8,1,892.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/17,7.2,8,1,10.9,8,1,1.0,8,1,47.5,0,8,1,12.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,7.5,8,1,14.4,8,南西,8,1,30.4,8,南南西,8,1,,0,1,9.9,8,1,97,8,1,90,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/18,-0.5,8,1,3.7,8,1,-3.9,8,1,0.0,0,8,1,0.0,0,8,1,3.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.0,8,1,12.2,8,西,8,1,21.9,8,西北西,8,1,,0,1,5.0,8,1,85,8,1,49,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/19,1.6,8,1,9.0,8,1,-4.3,8,1,0,1,8,1,0,1,8,1,9.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,6.3,8,北北西,8,1,9.3,8,北北西,8,1,,0,1,4.4,8,1,65,8,1,38,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/20,1.8,8,1,5.1,8,1,-1.4,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,9.5,8,西北西,8,1,16.2,8,南南西,8,1,,0,1,5.8,8,1,83,8,1,56,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/21,5.6,8,1,13.3,8,1,-2.1,8,1,0.0,0,8,1,0.0,0,8,1,9.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.5,8,北北東,8,1,10.6,8,北東,8,1,,0,1,4.1,8,1,46,8,1,13,8,1,888.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/22,7.6,8,1,11.9,8,1,4.2,8,1,71.5,0,8,1,21.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,7.0,8,1,11.7,8,南南西,8,1,31.9,8,南,8,1,,0,1,10.1,8,1,96,8,1,71,8,1,879.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/23,2.9,8,1,6.9,8,1,0.7,8,1,13.0,0,8,1,3.5,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,9.1,8,北,8,1,14.8,8,北,8,1,,0,1,7.5,8,1,99,8,1,98,8,1,879.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/24,-2.1,8,1,1.7,8,1,-6.0,8,1,5.0,0,8,1,2.0,0,8,1,0.4,0,8,1,,0,1,3,0,8,1,3,0,8,1,7.4,8,1,13.6,8,西北西,8,1,27.0,8,南西,8,1,,0,1,5.2,8,1,97,8,1,81,8,1,879.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/25,-3.6,8,1,0.5,8,1,-7.8,8,1,0.0,0,8,1,0.0,0,8,1,4.6,0,8,1,,0,1,3,0,8,1,0,1,8,1,6.2,8,1,8.0,8,西,8,1,14.1,8,西,8,1,,0,1,4.0,8,1,86,8,1,56,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/26,2.8,8,1,7.0,8,1,-1.9,8,1,0.0,0,8,1,0.0,0,8,1,2.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,8.0,8,西北西,8,1,14.1,8,北西,8,1,,0,1,5.8,8,1,79,8,1,32,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/27,5.5,8,1,8.3,8,1,3.7,8,1,32.0,0,8,1,8.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,10.4,8,南東,8,1,17.5,8,南東,8,1,,0,1,7.5,8,1,82,8,1,48,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/28,7.3,8,1,10.1,8,1,3.0,8,1,10.5,0,8,1,6.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,9.6,8,西,8,1,18.6,8,南南西,8,1,,0,1,10.1,8,1,98,8,1,97,8,1,879.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/29,2.2,8,1,7.0,8,1,-2.5,8,1,0.0,0,8,1,0.0,0,8,1,7.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,8.4,8,西北西,8,1,14.2,8,西,8,1,,0,1,6.0,8,1,85,8,1,39,8,1,879.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/30,2.3,8,1,8.8,8,1,-2.7,8,1,0,1,8,1,0,1,8,1,11.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.4,8,西北西,8,1,11.8,8,北西,8,1,,0,1,4.6,8,1,67,8,1,39,8,1,882.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/3/31,6.0,8,1,12.2,8,1,1.6,8,1,0,1,8,1,0,1,8,1,11.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,7.0,8,西北西,8,1,11.7,8,西南西,8,1,,0,1,3.5,4,1,43,4,1,29,4,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/1,8.5,8,1,14.5,8,1,3.5,8,1,0,1,8,1,0,1,8,1,10.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.5,8,西,8,1,9.4,8,西,8,1,,0,1,4.6,4,1,41,4,1,27,4,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/2,8.1,8,1,12.1,8,1,6.0,8,1,0.0,0,8,1,0.0,0,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,5.6,8,南,8,1,9.9,8,南,8,1,,0,1,8.2,8,1,77,8,1,47,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/3,3.9,8,1,7.2,8,1,-1.7,8,1,7.5,0,8,1,2.5,0,8,1,1.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.4,8,北,8,1,21.1,8,西北西,8,1,,0,1,7.9,8,1,96,8,1,59,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/4,1.8,8,1,9.0,8,1,-3.6,8,1,0.0,0,8,1,0.0,0,8,1,10.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,10.6,8,北北西,8,1,16.6,8,北北西,8,1,,0,1,4.3,8,1,64,8,1,32,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/5,9.0,8,1,14.1,8,1,2.0,8,1,0,1,8,1,0,1,8,1,11.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,7.4,8,南西,8,1,14.4,8,西北西,8,1,,0,1,2.1,8,1,19,8,1,0,8,1,891.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/6,11.1,8,1,14.0,8,1,8.7,8,1,0.5,0,8,1,0.5,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,9.4,8,南,8,1,16.9,8,南,8,1,,0,1,4.9,8,1,40,8,1,0,8,1,889.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/7,11.7,8,1,12.8,8,1,9.6,8,1,32.5,0,8,1,7.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,9.5,8,西南西,8,1,20.6,8,南南西,8,1,,0,1,13.8,8,1,100,8,1,88,8,1,886.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/8,13.7,8,1,17.4,8,1,12.1,8,1,0.0,0,8,1,0.0,0,8,1,2.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,8.5,8,西南西,8,1,17.1,8,西,8,1,,0,1,14.8,8,1,95,8,1,78,8,1,889.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/9,14.9,8,1,20.6,8,1,11.4,8,1,0,1,8,1,0,1,8,1,3.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,6.6,8,西,8,1,11.2,8,西,8,1,,0,1,14.4,8,1,86,8,1,52,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/10,13.9,8,1,18.6,8,1,11.4,8,1,25.5,0,8,1,14.5,0,8,1,4.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,11.9,8,南南西,8,1,23.1,8,南,8,1,,0,1,13.7,8,1,87,8,1,58,8,1,884.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/11,9.9,8,1,14.3,8,1,7.7,8,1,0.5,0,8,1,0.5,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,4.7,8,北,8,1,6.6,8,北,8,1,,0,1,12.2,8,1,100,8,1,96,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/12,5.6,8,1,9.0,8,1,1.0,8,1,6.5,0,8,1,2.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,6.3,8,北北西,8,1,10.5,8,北西,8,1,,0,1,9.0,8,1,98,8,1,66,8,1,881.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/13,4.7,8,1,10.1,8,1,0.7,8,1,0.0,0,8,1,0.0,0,8,1,5.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,6.7,8,西,8,1,11.3,8,西,8,1,,0,1,7.1,8,1,84,8,1,52,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/14,7.6,8,1,14.3,8,1,2.0,8,1,0,1,8,1,0,1,8,1,11.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,7.1,8,西,8,1,11.6,8,西,8,1,,0,1,5.1,8,1,49,8,1,22,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/15,7.7,8,1,13.6,8,1,3.1,8,1,0,1,8,1,0,1,8,1,8.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.5,8,西,8,1,10.8,8,西南西,8,1,,0,1,6.1,8,1,60,8,1,8,8,1,890.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/16,8.1,8,1,14.2,8,1,1.6,8,1,0,1,8,1,0,1,8,1,12.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,6.4,8,西南西,8,1,12.6,8,西北西,8,1,,0,1,4.7,8,1,49,8,1,6,8,1,890.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/17,12.1,8,1,18.3,8,1,4.9,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.8,8,西,8,1,8.9,8,西南西,8,1,,0,1,2.8,8,1,20,8,1,4,8,1,893.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/18,13.3,8,1,18.3,8,1,8.5,8,1,0,1,8,1,0,1,8,1,6.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,4.8,8,西,8,1,9.3,8,北西,8,1,,0,1,3.9,8,1,26,8,1,7,8,1,895.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/19,13.1,8,1,18.6,8,1,9.0,8,1,0.5,0,8,1,2.0,0,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,12.3,8,南,8,1,21.3,8,南,8,1,,0,1,6.4,8,1,45,8,1,6,8,1,893.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/20,8.7,8,1,14.7,8,1,4.1,8,1,42.5,0,8,1,11.5,0,8,1,1.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,12.8,8,南東,8,1,23.3,8,南南東,8,1,,0,1,9.5,8,1,83,8,1,27,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/21,7.4,8,1,12.4,8,1,3.2,8,1,0,1,8,1,0,1,8,1,6.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.2,8,1,11.2,8,西,8,1,26.6,8,南南西,8,1,,0,1,6.4,8,1,63,8,1,10,8,1,881.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/22,5.8,8,1,11.7,8,1,1.4,8,1,0,1,8,1,0,1,8,1,11.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,8.6,8,西,8,1,16.1,8,西北西,8,1,,0,1,4.7,8,1,53,8,1,26,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/23,7.1,8,1,12.3,8,1,2.9,8,1,0,1,8,1,0,1,8,1,1.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,4.3,8,北北東,8,1,7.7,8,南西,8,1,,0,1,5.3,8,1,54,8,1,13,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/24,10.1,8,1,17.2,8,1,3.5,8,1,0,1,8,1,0,1,8,1,11.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.6,8,南南東,8,1,12.3,8,南東,8,1,,0,1,6.8,8,1,57,8,1,11,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/25,10.2,8,1,13.7,8,1,8.4,8,1,1.5,0,8,1,1.0,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.8,8,南東,8,1,12.8,8,南東,8,1,,0,1,11.0,8,1,88,8,1,58,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/26,11.0,8,1,16.4,8,1,7.6,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.7,8,西北西,8,1,11.2,8,西北西,8,1,,0,1,8.4,8,1,66,8,1,33,8,1,884.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/27,12.3,8,1,16.9,8,1,7.3,8,1,0,1,8,1,0,1,8,1,12.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,8.0,8,南西,8,1,14.6,8,南西,8,1,,0,1,6.5,8,1,46,8,1,2,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/28,13.8,8,1,19.5,8,1,9.4,8,1,0,1,8,1,0,1,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,10.3,8,西南西,8,1,17.9,8,南西,8,1,,0,1,9.4,8,1,60,8,1,3,8,1,884.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/29,14.8,8,1,20.3,8,1,11.7,8,1,0,1,8,1,0,1,8,1,8.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.3,8,1,10.2,8,西南西,8,1,18.8,8,南南西,8,1,,0,1,14.0,8,1,84,8,1,55,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/4/30,16.3,8,1,21.5,8,1,13.1,8,1,1.5,0,8,1,3.0,0,8,1,3.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,8.1,8,南東,8,1,13.0,8,南東,8,1,,0,1,15.7,8,1,85,8,1,53,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/1,15.8,8,1,17.2,8,1,14.7,8,1,78.5,0,8,1,24.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,7.6,8,南南西,8,1,19.7,8,南南西,8,1,,0,1,18.0,8,1,100,8,1,96,8,1,878.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/2,15.3,8,1,19.9,8,1,13.6,8,1,0.0,0,8,1,0.0,0,8,1,1.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.8,8,1,6.6,8,北東,8,1,11.3,8,北東,8,1,,0,1,15.4,8,1,88,8,1,36,8,1,881.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/3,15.5,8,1,21.9,8,1,11.3,8,1,0,1,8,1,0,1,8,1,12.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.1,8,1,12.1,8,東北東,8,1,17.0,8,東北東,8,1,,0,1,7.6,8,1,46,8,1,8,8,1,884.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/4,15.4,8,1,22.2,8,1,11.7,8,1,0,1,8,1,0,1,8,1,8.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,5.2,8,西,8,1,8.0,8,西南西,8,1,,0,1,13.0,8,1,76,8,1,43,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/5,14.8,8,1,20.6,8,1,11.0,8,1,38.5,0,8,1,17.5,0,8,1,6.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.8,8,南東,8,1,14.9,8,南東,8,1,,0,1,11.8,8,1,73,8,1,23,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/6,15.0,8,1,17.0,8,1,11.6,8,1,146.0,0,8,1,24.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,10.8,8,南西,8,1,22.9,8,南南西,8,1,,0,1,17.1,8,1,100,8,1,95,8,1,875.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/7,12.0,8,1,17.9,8,1,8.0,8,1,8.0,0,8,1,3.0,0,8,1,8.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.4,8,西南西,8,1,10.7,8,西南西,8,1,,0,1,12.5,8,1,90,8,1,63,8,1,879.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/8,12.7,8,1,16.1,8,1,7.6,8,1,0,1,8,1,0,1,8,1,5.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,8.4,8,南西,8,1,15.1,8,南南東,8,1,,0,1,6.4,8,1,44,8,1,10,8,1,879.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/9,9.7,8,1,15.1,8,1,7.0,8,1,0.0,0,8,1,0.0,0,8,1,4.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,8.3,8,西南西,8,1,14.9,8,西南西,8,1,,0,1,8.8,8,1,73,8,1,20,8,1,878.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/10,10.0,8,1,15.8,8,1,5.1,8,1,0,1,8,1,0,1,8,1,10.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,6.3,8,北西,8,1,10.6,8,北北西,8,1,,0,1,6.7,8,1,55,8,1,29,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/11,12.0,8,1,18.2,8,1,8.1,8,1,0,1,8,1,0,1,8,1,9.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,6.2,8,西南西,8,1,14.7,8,南西,8,1,,0,1,9.1,8,1,67,8,1,31,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/12,11.9,8,1,16.8,8,1,7.9,8,1,0.0,0,8,1,0.0,0,8,1,1.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.6,8,南南西,8,1,16.7,8,南南西,8,1,,0,1,12.2,8,1,87,8,1,57,8,1,881.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/13,10.8,8,1,17.1,8,1,6.6,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,8.2,8,北東,8,1,11.8,8,北,8,1,,0,1,9.2,8,1,72,8,1,47,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/14,11.9,8,1,16.3,8,1,9.4,8,1,0,1,8,1,0,1,8,1,2.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.2,8,南南東,8,1,9.8,8,南,8,1,,0,1,10.7,8,1,77,8,1,60,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/15,13.9,8,1,20.4,8,1,9.2,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.6,8,西北西,8,1,9.9,8,北北西,8,1,,0,1,11.5,8,1,74,8,1,41,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/16,15.5,8,1,21.0,8,1,8.8,8,1,0,1,8,1,0,1,8,1,12.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,9.2,8,東北東,8,1,12.8,8,東北東,8,1,,0,1,5.7,8,1,34,8,1,9,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/17,15.0,8,1,20.5,8,1,11.7,8,1,0.0,0,8,1,0.0,0,8,1,11.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,11.3,8,南東,8,1,18.3,8,南東,8,1,,0,1,10.2,8,1,61,8,1,33,8,1,888.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/18,12.9,8,1,16.3,8,1,10.3,8,1,14.0,0,8,1,7.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,7.6,8,1,11.1,8,南西,8,1,20.7,8,南南西,8,1,,0,1,14.3,8,1,96,8,1,64,8,1,881.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/19,14.0,8,1,18.8,8,1,8.2,8,1,0.0,0,8,1,0.0,0,8,1,10.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,7.7,8,北東,8,1,11.2,8,北北東,8,1,,0,1,9.2,8,1,59,8,1,27,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/20,14.8,8,1,20.1,8,1,9.6,8,1,0,1,8,1,0,1,8,1,7.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,6.9,8,西南西,8,1,10.7,8,西,8,1,,0,1,7.8,8,1,47,8,1,26,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/21,14.1,8,1,20.5,8,1,9.0,8,1,0.0,0,8,1,0.0,0,8,1,7.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,6.3,8,西,8,1,9.6,8,西,8,1,,0,1,7.5,8,1,48,8,1,11,8,1,884.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/22,11.7,8,1,14.0,8,1,9.5,8,1,2.0,0,8,1,1.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,3.8,8,1,6.4,8,南南西,8,1,13.5,8,南西,8,1,,0,1,11.5,8,1,84,8,1,35,8,1,880.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2005/5/23,11.5,8,1,16.3,8,1,8.2,8,1,0.0,0,8,1,0.0,0,8,1,4.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,7.8,8,西,8,1,12.4,8,西,8,1,,0,1,11.9,8,1,88,8,1,66,8,1,882.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
