ダウンロードした時刻：2015/06/29 13:08:06

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2009/3/7,1.2,8,1,5.6,8,1,-3.2,8,1,0,1,8,1,0,1,8,1,6.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,9.8,8,北,8,1,14.5,8,北,8,1,北,8,1,3.9,8,1,60,8,1,16,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/8,3.6,8,1,5.0,8,1,1.9,8,1,0.0,0,8,1,0.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.9,8,1,3.7,8,南西,8,1,6.1,8,南南東,8,1,南南西,8,1,5.5,8,1,70,8,1,13,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/9,3.3,8,1,7.8,8,1,0.4,8,1,6.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,10.0,8,北東,8,1,13.7,8,北東,8,1,北北東,8,1,6.8,8,1,88,8,1,67,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/10,3.6,8,1,9.3,8,1,0.1,8,1,0,1,8,1,0,1,8,1,7.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,7.7,8,北,8,1,12.2,8,北,8,1,北,8,1,4.9,8,1,61,8,1,30,8,1,886.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/11,3.4,8,1,8.7,8,1,-0.2,8,1,0,1,8,1,0,1,8,1,5.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,6.8,8,北北西,8,1,11.3,8,北北西,8,1,西北西,8,1,4.7,8,1,61,8,1,13,8,1,889.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/12,4.2,8,1,10.2,8,1,-1.5,8,1,0,1,8,1,0,1,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,10.0,8,南南東,8,1,16.2,8,南東,8,1,南東,8,1,3.8,8,1,44,8,1,12,8,1,892.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/13,6.1,8,1,10.2,8,1,1.6,8,1,70.0,0,8,1,12.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.2,8,1,16.6,8,南東,8,1,26.6,8,南東,8,1,南南東,8,1,9.0,8,1,94,8,1,79,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/14,-4.3,8,1,1.8,8,1,-5.8,8,1,7.0,0,8,1,3.5,0,8,1,0.0,0,8,1,,0,1,5,0,8,1,5,0,8,1,7.5,8,1,10.6,8,西北西,8,1,17.9,8,西,8,1,西北西,8,1,4.2,8,1,94,8,1,91,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/15,-1.0,8,1,4.0,8,1,-5.7,8,1,0.0,0,8,1,0.0,0,8,1,10.4,0,8,1,,0,1,2,0,8,1,0,1,8,1,4.3,8,1,7.0,8,西南西,8,1,10.9,8,西南西,8,1,西南西,8,1,4.6,8,1,81,8,1,48,8,1,885.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/16,4.6,8,1,10.0,8,1,0.4,8,1,0.0,0,8,1,0.0,0,8,1,4.2,0,5,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,6.2,8,南西,8,1,12.1,8,南南西,8,1,南西,8,1,7.0,8,1,83,8,1,50,8,1,886.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/17,9.3,8,1,16.0,8,1,3.8,8,1,0.0,0,8,1,0.0,0,8,1,10.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,6.3,8,北西,8,1,10.9,8,西南西,8,1,南南西,8,1,6.1,8,1,57,8,1,11,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/18,10.7,8,1,15.6,8,1,7.2,8,1,0,1,8,1,0,1,8,1,5.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.0,8,南西,8,1,13.7,8,南南西,8,1,南西,8,1,9.2,8,1,71,8,1,38,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/19,11.9,8,1,14.8,8,1,8.5,8,1,0.0,0,8,1,0.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.8,8,南,8,1,8.7,8,南,8,1,南,8,1,11.5,8,1,83,8,1,69,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/20,10.3,8,1,12.3,8,1,4.6,8,1,0.0,0,8,1,0.0,0,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,13.3,8,東北東,8,1,17.5,8,東北東,8,1,北北東,8,1,8.7,8,1,69,8,1,5,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/21,9.5,8,1,15.7,8,1,3.3,8,1,1.5,0,8,1,1.5,0,8,1,8.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,12.4,8,南東,8,1,19.7,8,南南東,8,1,南東,8,1,5.8,8,1,47,8,1,7,8,1,885.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/22,10.5,8,1,13.6,8,1,6.5,8,1,64.0,0,8,1,8.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.7,8,1,15.1,8,南東,8,1,22.5,8,南南東,8,1,南南西,8,1,12.4,8,1,97,8,1,90,8,1,875.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/23,5.7,8,1,11.5,8,1,2.7,8,1,0.0,0,8,1,0.0,0,8,1,7.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,9.8,8,北,8,1,13.3,8,北,8,1,北,8,1,7.2,8,1,79,8,1,33,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/24,5.3,8,1,10.9,8,1,0.6,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,5.7,8,西南西,8,1,9.7,8,西北西,8,1,北北東,8,1,4.3,8,1,49,8,1,25,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/25,0.1,8,1,3.6,8,1,-4.2,8,1,0.0,0,8,1,0.0,0,8,1,3.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,8.2,8,西,8,1,12.4,8,西北西,8,1,西北西,8,1,4.7,8,1,76,8,1,39,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/26,-0.1,8,1,5.9,8,1,-5.1,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,6.9,8,北北西,8,1,11.0,8,西,8,1,北西,8,1,3.4,8,1,59,8,1,26,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/27,1.4,8,1,5.9,8,1,-1.3,8,1,0.0,0,8,1,0.0,0,8,1,5.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,7.0,8,西南西,8,1,11.9,8,北西,8,1,西,8,1,4.9,8,1,74,8,1,41,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/28,1.4,8,1,4.0,8,1,-1.3,8,1,0,1,8,1,0,1,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,9.4,8,北東,8,1,11.8,8,東北東,8,1,北北東,8,1,3.6,8,1,53,8,1,12,8,1,886.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/29,2.6,8,1,7.1,8,1,-1.0,8,1,0.5,0,8,1,0.5,0,8,1,1.0,0,8,1,,0,1,2,0,8,1,2,0,8,1,5.1,8,1,10.4,8,東北東,8,1,14.1,8,東北東,8,1,北東,8,1,3.7,8,1,52,8,1,13,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/30,1.8,8,1,5.3,8,1,-2.2,8,1,0.0,0,8,1,0.0,0,8,1,0.2,0,8,1,,0,1,2,0,8,1,0,1,8,1,4.7,8,1,13.3,8,北東,8,1,18.6,8,東北東,8,1,北東,8,1,6.0,8,1,86,8,1,71,8,1,889.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/3/31,5.1,8,1,11.1,8,1,0.1,8,1,0.0,0,8,1,0.0,0,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,5.2,8,西,8,1,8.2,8,西北西,8,1,西,8,1,6.9,8,1,79,8,1,53,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/1,0.2,8,1,4.7,8,1,-3.5,8,1,0.0,0,8,1,0.0,0,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.3,8,1,10.0,8,西北西,8,1,15.0,8,西北西,8,1,西北西,8,1,4.5,8,1,75,8,1,38,8,1,885.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/2,1.0,8,1,7.8,8,1,-4.1,8,1,0.0,0,8,1,0.0,0,8,1,8.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,10.3,8,北北東,8,1,13.7,8,北北東,8,1,北,8,1,4.5,8,1,71,8,1,37,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/3,5.7,8,1,9.7,8,1,0.4,8,1,0,1,8,1,0,1,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,5.6,8,南南西,8,1,8.8,8,南南西,8,1,南,8,1,3.8,8,1,43,8,1,10,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/4,7.3,8,1,8.9,8,1,5.5,8,1,30.5,0,8,1,4.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.1,8,1,9.8,8,南南西,8,1,21.4,8,南南西,8,1,西,8,1,9.6,8,1,94,8,1,65,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/5,6.0,8,1,10.9,8,1,3.1,8,1,0.0,0,8,1,0.0,0,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,5.9,8,北北東,8,1,8.8,8,北,8,1,北北東,8,1,6.8,8,1,74,8,1,41,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/6,6.9,8,1,12.7,8,1,2.6,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.3,8,西南西,8,1,10.6,8,西,8,1,西,8,1,4.9,8,1,50,8,1,16,8,1,884.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/7,7.6,8,1,14.7,8,1,0.6,8,1,0,1,8,1,0,1,8,1,11.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,6.4,8,西北西,8,1,9.5,8,西,8,1,北西,8,1,5.8,8,1,58,8,1,30,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/8,11.0,8,1,17.1,8,1,5.5,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,6.3,8,西南西,8,1,11.3,8,西北西,8,1,北東,8,1,5.7,8,1,46,8,1,14,8,1,889.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/9,11.9,8,1,18.0,8,1,7.1,8,1,0,1,8,1,0,1,8,1,7.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,7.4,8,東北東,8,1,10.2,8,北東,8,1,東北東,8,1,4.4,8,1,31,8,1,17,8,1,891.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/10,11.1,8,1,17.0,8,1,5.4,8,1,0,1,8,1,0,1,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,4.7,8,南,8,1,8.1,8,南,8,1,東南東,8,1,6.5,8,1,48,8,1,18,8,1,892.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/11,12.5,8,1,19.8,8,1,7.0,8,1,0,1,8,1,0,1,8,1,6.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,4.6,8,東南東,8,1,10.8,8,南南東,8,1,南東,8,1,8.7,8,1,61,8,1,33,8,1,890.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/12,12.5,8,1,18.5,8,1,8.6,8,1,0,1,8,1,0,1,8,1,9.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,6.4,8,西南西,8,1,11.5,8,西南西,8,1,西,8,1,8.5,8,1,60,8,1,34,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/13,12.4,8,1,18.7,8,1,8.7,8,1,7.5,0,8,1,5.0,0,8,1,5.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,7.4,8,南南東,8,1,11.6,8,南南東,8,1,南西,8,1,10.3,8,1,72,8,1,46,8,1,882.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/14,9.8,8,1,13.2,8,1,6.1,8,1,19.5,0,8,1,4.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.8,8,1,10.8,8,北,8,1,16.7,8,南南西,8,1,北,8,1,11.8,8,1,96,8,1,91,8,1,874.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/15,9.2,8,1,15.5,8,1,4.4,8,1,0,1,8,1,0.0,0,8,1,8.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.1,8,北北西,8,1,11.2,8,北,8,1,西,8,1,7.9,8,1,71,8,1,13,8,1,880.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/16,11.7,8,1,17.4,8,1,6.3,8,1,0,1,8,1,0,1,8,1,10.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.1,8,西南西,8,1,13.5,8,南南西,8,1,西南西,8,1,8.3,8,1,61,8,1,12,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/17,11.5,8,1,18.4,8,1,8.4,8,1,0.0,0,8,1,0.0,0,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,6.7,8,南西,8,1,10.0,8,南南西,8,1,南西,8,1,11.1,8,1,84,8,1,37,8,1,884.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/18,13.3,8,1,21.0,8,1,7.5,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,5.8,8,西北西,8,1,8.0,8,西,8,1,西,8,1,10.4,8,1,69,8,1,40,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/19,15.6,8,1,23.3,8,1,9.1,8,1,0,1,8,1,0,1,8,1,10.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,6.8,8,南南東,8,1,10.5,8,南南東,8,1,南東,8,1,9.6,8,1,56,8,1,15,8,1,887.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/20,11.0,8,1,14.4,8,1,9.4,8,1,10.5,0,8,1,4.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.3,8,1,15.4,8,南南東,8,1,24.0,8,南南東,8,1,南南東,8,1,10.8,8,1,83,8,1,39,8,1,879.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/21,9.5,8,1,12.2,8,1,5.4,8,1,3.5,0,8,1,1.0,0,8,1,1.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,12.4,8,南東,8,1,19.1,8,南東,8,1,西南西,8,1,11.2,8,1,94,8,1,68,8,1,877.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/22,7.4,8,1,14.4,8,1,2.2,8,1,0.0,0,8,1,0.0,0,8,1,10.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.9,8,1,9.6,8,西,8,1,14.5,8,北北西,8,1,西北西,8,1,6.6,8,1,67,8,1,31,8,1,883.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/23,9.8,8,1,18.0,8,1,2.7,8,1,0,1,8,1,0,1,8,1,12.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.0,8,北,8,1,9.9,8,北,8,1,北,8,1,7.4,8,1,63,8,1,30,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/24,10.6,8,1,16.7,8,1,5.8,8,1,7.5,0,8,1,4.5,0,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,11.5,8,南南東,8,1,19.8,8,南南東,8,1,南南東,8,1,9.5,8,1,75,8,1,49,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/25,8.3,8,1,12.7,8,1,0.7,8,1,31.0,0,8,1,10.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.3,8,1,12.6,8,南南東,8,1,20.6,8,南東,8,1,西,8,1,10.9,8,1,97,8,1,95,8,1,875.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/26,2.2,8,1,5.9,8,1,0.3,8,1,0.0,0,8,1,0.0,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,11.1,8,西,8,1,18.3,8,西,8,1,西北西,8,1,6.5,8,1,91,8,1,78,8,1,878.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/27,2.9,8,1,7.7,8,1,0.5,8,1,4.5,0,8,1,2.0,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.5,8,西,8,1,8.6,8,西南西,8,1,北,8,1,6.7,8,1,89,8,1,69,8,1,881.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/28,5.4,8,1,10.6,8,1,0.3,8,1,0.0,0,8,1,0.0,0,8,1,5.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.8,8,1,6.1,8,北西,8,1,9.7,8,北北西,8,1,西北西,8,1,6.3,8,1,70,8,1,53,8,1,887.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/29,8.6,8,1,14.4,8,1,3.8,8,1,0,1,8,1,0,1,8,1,7.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,5.7,8,北,8,1,9.9,8,北,8,1,北北東,8,1,5.1,8,1,45,8,1,30,8,1,892.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/4/30,10.0,8,1,17.3,8,1,4.6,8,1,0,1,8,1,0,1,8,1,10.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,6.1,8,西,8,1,9.3,8,西南西,8,1,南,8,1,6.3,8,1,53,8,1,33,8,1,894.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/1,11.0,8,1,18.2,8,1,5.6,8,1,0,1,8,1,0,1,8,1,11.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.5,8,西,8,1,9.6,8,西,8,1,西北西,8,1,6.6,8,1,51,8,1,33,8,1,894.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/2,11.4,8,1,17.9,8,1,6.1,8,1,0,1,8,1,0,1,8,1,9.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,4.8,8,南,8,1,9.1,8,南,8,1,西南西,8,1,9.0,8,1,67,8,1,39,8,1,892.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/3,10.5,8,1,14.0,8,1,8.9,8,1,1.0,0,8,1,0.5,0,8,1,1.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,5.6,8,南東,8,1,9.6,8,南南東,8,1,南東,8,1,10.3,8,1,82,8,1,60,8,1,890.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/4,9.6,8,1,11.2,8,1,8.4,8,1,11.5,0,8,1,3.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,5.7,8,南東,8,1,9.3,8,東南東,8,1,南東,8,1,10.7,8,1,89,8,1,64,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/5,10.5,8,1,16.0,8,1,7.7,8,1,6.0,0,8,1,3.5,0,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,8.9,8,北東,8,1,13.9,8,東北東,8,1,北,8,1,10.4,8,1,82,8,1,56,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/6,11.7,8,1,17.9,8,1,6.5,8,1,0,1,8,1,0,1,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,11.4,8,東北東,8,1,15.8,8,東北東,8,1,北北東,8,1,9.6,8,1,72,8,1,41,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/7,11.7,8,1,16.5,8,1,7.9,8,1,0.0,0,8,1,0.0,0,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,8.5,8,北,8,1,12.5,8,北,8,1,北北西,8,1,7.5,8,1,55,8,1,20,8,1,880.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/8,15.2,8,1,21.5,8,1,10.1,8,1,0,1,8,1,0,1,8,1,12.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,8.5,8,北北西,8,1,13.1,8,北北西,8,1,北,8,1,5.5,8,1,31,8,1,10,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/9,18.9,8,1,25.7,8,1,12.6,8,1,0,1,8,1,0,1,8,1,12.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,6.5,8,西,8,1,9.5,8,西,8,1,南,8,1,5.6,8,1,25,8,1,11,8,1,886.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/10,19.3,8,1,25.2,8,1,13.9,8,1,0,1,8,1,0,1,8,1,12.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,5.1,8,西北西,8,1,6.9,8,西,8,1,南南東,8,1,6.4,8,1,29,8,1,3,8,1,888.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/11,18.1,8,1,23.4,8,1,14.4,8,1,0,1,8,1,0,1,8,1,12.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,7.4,8,南西,8,1,11.1,8,南西,8,1,南,8,1,4.7,8,1,23,8,1,10,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/12,16.3,8,1,19.8,8,1,13.4,8,1,0.0,0,8,1,0.0,0,8,1,9.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,8.9,8,南西,8,1,18.2,8,西南西,8,1,南西,8,1,10.0,8,1,54,8,1,13,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/13,14.8,8,1,21.3,8,1,9.5,8,1,8.5,0,8,1,3.0,0,8,1,9.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.1,8,北,8,1,15.0,8,西南西,8,1,北,8,1,12.2,8,1,74,8,1,37,8,1,882.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/14,13.9,8,1,20.4,8,1,8.6,8,1,0,1,8,1,0,1,8,1,12.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,5,1,8.3,8,北東,8,1,12.0,8,北東,8,1,北北東,8,1,7.0,8,1,46,8,1,14,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/15,14.8,8,1,19.0,8,1,8.2,8,1,0.0,0,8,1,0.0,0,8,1,0.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,10.5,8,東北東,8,1,16.3,8,北東,8,1,東北東,8,1,3.6,8,1,22,8,1,8,8,1,888.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/16,13.2,8,1,17.6,8,1,10.1,8,1,0,1,8,1,0,1,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,6.4,8,南,8,1,9.9,8,南東,8,1,南,8,1,12.2,8,1,81,8,1,58,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/17,13.0,8,1,16.8,8,1,6.6,8,1,41.0,0,8,1,13.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.8,8,1,15.0,8,南西,8,1,28.3,8,南南西,8,1,南南西,8,1,13.9,8,1,92,8,1,77,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/18,12.5,8,1,20.9,8,1,4.9,8,1,0,1,8,1,0,1,8,1,11.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.9,8,西北西,8,1,12.2,8,西北西,8,1,西北西,8,1,9.3,8,1,67,8,1,19,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/19,16.2,8,1,22.7,8,1,10.1,8,1,0,1,8,1,0,1,8,1,8.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,5.0,8,北,8,1,9.3,8,北,8,1,南東,8,1,6.2,8,1,33,8,1,6,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/20,18.6,8,1,24.3,8,1,12.1,8,1,0,1,8,1,0,1,8,1,7.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,7.7,8,北東,8,1,11.3,8,東北東,8,1,南東,8,1,4.0,8,1,19,8,1,8,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/21,16.3,8,1,19.1,8,1,12.8,8,1,29.0,0,8,1,15.0,0,8,1,2.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.8,8,1,12.3,8,南東,8,1,18.7,8,南南西,8,1,南東,8,1,11.3,8,1,62,8,1,12,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
