ダウンロードした時刻：2015/06/29 13:07:55

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2008/3/7,-0.1,8,1,3.9,8,1,-3.4,8,1,0.0,0,8,1,0.0,0,8,1,6.1,0,8,1,,0,1,4,0,8,1,0,1,8,1,4.6,8,1,6.6,8,西,8,1,11.5,8,西北西,8,1,,0,1,4.9,8,1,82,8,1,49,8,1,889.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/8,1.0,8,1,8.3,8,1,-3.7,8,1,0,1,8,1,0,1,8,1,10.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.5,8,東北東,8,1,9.2,8,東北東,8,1,,0,1,4.3,8,1,67,8,1,29,8,1,891.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/9,3.6,8,1,6.6,8,1,0.3,8,1,12.5,0,8,1,4.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,11.7,8,南西,8,1,19.1,8,南,8,1,,0,1,7.2,8,1,89,8,1,66,8,1,888.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/10,4.2,8,1,7.7,8,1,0.5,8,1,5.5,0,8,1,5.5,0,8,1,8.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,10.1,8,西南西,8,1,18.0,8,南,8,1,,0,1,5.5,8,1,69,8,1,25,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/11,7.9,8,1,14.9,8,1,2.6,8,1,0,1,8,1,0,1,8,1,10.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.7,8,1,4.4,8,西,8,1,8.8,8,西南西,8,1,,0,1,3.2,8,1,31,8,1,8,8,1,889.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/12,7.7,8,1,14.5,8,1,1.7,8,1,0,1,8,1,0,1,8,1,9.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,7.1,8,南東,8,1,11.8,8,南東,8,1,,0,1,4.7,8,1,45,8,1,20,8,1,890.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/13,8.0,8,1,12.7,8,1,5.7,8,1,0,1,8,1,0,1,8,1,3.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,8.9,8,南東,8,1,13.5,8,南東,8,1,,0,1,8.5,8,1,80,8,1,61,8,1,889.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/14,5.8,8,1,8.5,8,1,-0.2,8,1,5.5,0,8,1,2.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,8.6,8,南東,8,1,12.6,8,南南東,8,1,,0,1,8.4,8,1,91,8,1,54,8,1,886.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/15,6.3,8,1,15.0,8,1,-2.0,8,1,0.0,0,8,1,0.0,0,8,1,10.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,5.5,8,西,8,1,8.0,8,西北西,8,1,,0,1,5.4,8,1,55,8,1,25,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/16,8.3,8,1,14.0,8,1,3.7,8,1,0.0,0,8,1,0.0,0,8,1,6.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.3,8,西,8,1,10.0,8,西,8,1,,0,1,5.1,8,1,51,8,1,3,8,1,886.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/17,9.6,8,1,14.9,8,1,6.1,8,1,0,1,8,1,0,1,8,1,8.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,5.0,8,西,8,1,7.6,8,南南西,8,1,,0,1,5.0,8,1,44,8,1,16,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/18,9.1,8,1,14.2,8,1,5.4,8,1,0.5,0,8,1,0.5,0,8,1,5.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,10.2,8,南南東,8,1,18.7,8,南,8,1,,0,1,8.8,8,1,76,8,1,52,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/19,7.1,8,1,11.8,8,1,2.6,8,1,18.0,0,8,1,5.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,9.2,8,1,15.3,8,北,8,1,21.0,8,北,8,1,,0,1,9.9,8,1,97,8,1,86,8,1,877.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/20,2.3,8,1,6.2,8,1,-2.0,8,1,0.0,0,8,1,0.0,0,8,1,5.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,10.0,8,1,15.3,8,北,8,1,23.4,8,北,8,1,,0,1,6.3,8,1,88,8,1,43,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/21,7.4,8,1,11.8,8,1,-0.1,8,1,0,1,8,1,0,1,8,1,11.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.0,8,1,13.1,8,東北東,8,1,20.2,8,東北東,8,1,,0,1,1.9,8,1,19,8,1,2,8,1,887.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/22,9.7,8,1,14.5,8,1,5.8,8,1,0,1,8,1,0,1,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,12.4,8,東北東,8,1,15.8,8,東北東,8,1,,0,1,4.3,8,1,37,8,1,2,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/23,7.4,8,1,9.4,8,1,3.3,8,1,31.5,0,8,1,7.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,12.7,8,南東,8,1,21.3,8,南東,8,1,,0,1,10.0,8,1,97,8,1,82,8,1,881.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/24,3.3,8,1,9.0,8,1,1.1,8,1,0.0,0,8,1,0.0,0,8,1,3.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,9.6,8,西北西,8,1,17.2,8,南西,8,1,,0,1,6.9,8,1,90,8,1,62,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/25,4.6,8,1,10.1,8,1,0.1,8,1,0.0,0,8,1,0.0,0,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,8.7,8,南南西,8,1,17.0,8,南南西,8,1,,0,1,6.6,8,1,79,8,1,34,8,1,882.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/26,-0.1,8,1,3.6,8,1,-3.0,8,1,0.5,0,8,1,0.5,0,8,1,3.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,10.1,8,西,8,1,16.6,8,西南西,8,1,,0,1,5.0,8,1,83,8,1,41,8,1,880.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/27,2.0,8,1,6.4,8,1,-2.9,8,1,5.5,0,8,1,4.5,0,8,1,3.2,0,8,1,,0,1,2,0,8,1,2,0,8,1,4.3,8,1,9.7,8,南西,8,1,22.6,8,南西,8,1,,0,1,5.6,8,1,78,8,1,21,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/28,2.2,8,1,7.5,8,1,-0.6,8,1,0.0,0,8,1,0.0,0,8,1,8.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,7.6,8,北西,8,1,12.2,8,西南西,8,1,,0,1,5.6,8,1,80,8,1,40,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/29,5.8,8,1,11.8,8,1,-0.8,8,1,0.0,0,8,1,0.0,0,8,1,7.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,6.1,8,北,8,1,8.1,8,西北西,8,1,,0,1,5.7,8,1,61,8,1,31,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/30,5.8,8,1,8.7,8,1,3.4,8,1,39.0,0,8,1,5.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,12.8,8,北東,8,1,16.4,8,北東,8,1,,0,1,8.6,8,1,93,8,1,74,8,1,880.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/3/31,1.4,8,1,5.8,8,1,-0.3,8,1,0.0,0,8,1,0.0,0,8,1,2.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,9.8,8,北北西,8,1,16.6,8,北北西,8,1,,0,1,6.0,8,1,89,8,1,58,8,1,879.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/1,2.4,8,1,8.4,8,1,-1.0,8,1,0.0,0,8,1,0.0,0,8,1,7.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,9.2,8,北,8,1,14.5,8,北,8,1,,0,1,5.8,8,1,81,8,1,55,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/2,3.5,8,1,7.8,8,1,-0.4,8,1,0,1,8,1,0,1,8,1,1.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,7.0,8,西,8,1,12.9,8,南南西,8,1,,0,1,5.4,8,1,69,8,1,16,8,1,884.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/3,4.4,8,1,10.5,8,1,1.1,8,1,0.0,0,8,1,0.0,0,8,1,10.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,6.9,8,西,8,1,12.8,8,西,8,1,,0,1,5.7,8,1,70,8,1,36,8,1,884.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/4,4.5,8,1,10.2,8,1,1.0,8,1,0,1,8,1,0,1,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,7.2,8,西南西,8,1,11.9,8,北西,8,1,,0,1,4.5,8,1,54,8,1,36,8,1,887.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/5,6.6,8,1,9.8,8,1,0.9,8,1,0,1,8,1,0,1,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,6.1,8,東北東,8,1,10.5,8,東,8,1,,0,1,2.7,8,1,27,8,1,14,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/6,7.8,8,1,12.8,8,1,5.7,8,1,0.0,0,8,1,0.0,0,8,1,3.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,9.3,8,南南東,8,1,15.0,8,南東,8,1,,0,1,7.8,8,1,74,8,1,13,8,1,886.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/7,8.5,8,1,12.8,8,1,5.0,8,1,23.5,0,8,1,7.5,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.8,8,1,11.9,8,南南東,8,1,18.9,8,南南東,8,1,,0,1,10.4,8,1,93,8,1,79,8,1,879.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/8,7.5,8,1,13.1,8,1,3.3,8,1,0.0,0,8,1,0.0,0,8,1,8.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,10.8,8,北,8,1,15.7,8,北,8,1,,0,1,7.6,8,1,74,8,1,41,8,1,882.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/9,8.7,8,1,10.8,8,1,6.4,8,1,62.5,0,8,1,12.0,0,8,1,1.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.1,8,1,15.1,8,南南東,8,1,25.0,8,南南東,8,1,,0,1,9.0,8,1,79,8,1,47,8,1,878.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/10,8.1,8,1,11.9,8,1,6.1,8,1,13.5,0,8,1,5.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,10.1,8,南西,8,1,17.9,8,南西,8,1,,0,1,10.6,8,1,98,8,1,97,8,1,873.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/11,8.1,8,1,14.6,8,1,2.2,8,1,0.0,0,8,1,0.0,0,8,1,11.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,13.4,8,北東,8,1,17.6,8,北北東,8,1,,0,1,6.5,8,1,64,8,1,23,8,1,883.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/12,11.4,8,1,17.4,8,1,7.0,8,1,0,1,8,1,0,1,8,1,5.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,7.9,8,東北東,8,1,12.1,8,北東,8,1,,0,1,5.9,8,1,44,8,1,21,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/13,9.2,8,1,10.8,8,1,7.7,8,1,4.0,0,8,1,2.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,1.9,8,1,6.0,8,南東,8,1,8.6,8,南東,8,1,,0,1,10.2,8,1,87,8,1,69,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/14,10.0,8,1,15.8,8,1,6.8,8,1,0.0,0,8,1,0.0,0,8,1,8.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,6.6,8,北北東,8,1,8.8,8,北,8,1,,0,1,8.8,8,1,74,8,1,35,8,1,885.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/15,11.8,8,1,17.9,8,1,7.7,8,1,0,1,8,1,0.0,0,8,1,9.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,4.9,8,西北西,8,1,9.4,8,西北西,8,1,,0,1,9.8,8,1,72,8,1,30,8,1,888.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/16,9.1,8,1,11.9,8,1,6.5,8,1,30.5,0,8,1,4.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,7.9,8,1,11.7,8,南東,8,1,20.5,8,南,8,1,,0,1,11.2,8,1,96,8,1,88,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/17,11.1,8,1,13.5,8,1,7.9,8,1,17.5,0,8,1,3.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.6,8,南東,8,1,16.0,8,南南西,8,1,,0,1,13.0,8,1,98,8,1,97,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/18,7.0,8,1,11.9,8,1,3.9,8,1,1.0,0,8,1,1.0,0,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.2,8,1,13.5,8,北,8,1,20.6,8,北,8,1,,0,1,8.7,8,1,88,8,1,59,8,1,884.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/19,6.3,8,1,11.7,8,1,3.7,8,1,0.0,0,8,1,0.0,0,8,1,5.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.6,8,1,12.6,8,北,8,1,19.0,8,北,8,1,,0,1,8.2,8,1,87,8,1,63,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/20,8.6,8,1,13.5,8,1,3.3,8,1,0,1,8,1,0,1,8,1,9.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.5,8,1,13.1,8,北東,8,1,17.9,8,東北東,8,1,,0,1,8.0,8,1,72,8,1,53,8,1,887.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/21,11.9,8,1,18.7,8,1,5.8,8,1,0,1,8,1,0,1,8,1,6.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,8.5,8,東北東,8,1,11.5,8,東北東,8,1,,0,1,9.4,8,1,68,8,1,35,8,1,889.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/22,13.6,8,1,20.2,8,1,9.4,8,1,0,1,8,1,0,1,8,1,5.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,7.1,8,西,8,1,10.2,8,西南西,8,1,,0,1,8.0,8,1,53,8,1,24,8,1,889.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/23,11.6,8,1,14.1,8,1,8.3,8,1,20.0,0,8,1,5.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,10.3,8,南東,8,1,16.5,8,南東,8,1,,0,1,12.8,8,1,94,8,1,76,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/24,5.0,8,1,10.7,8,1,2.0,8,1,0.0,0,8,1,2.5,0,8,1,7.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,8.5,8,西,8,1,12.5,8,西,8,1,,0,1,6.7,8,1,77,8,1,44,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/25,7.6,8,1,15.2,8,1,1.7,8,1,0,1,8,1,0,1,8,1,10.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,8.5,8,北,8,1,11.3,8,北,8,1,,0,1,5.4,8,1,52,8,1,30,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/26,6.4,8,1,11.4,8,1,3.4,8,1,0.0,0,8,1,0.0,0,8,1,3.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.0,8,1,14.0,8,南西,8,1,29.6,8,南南西,8,1,,0,1,7.7,8,1,80,8,1,41,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/27,7.8,8,1,15.9,8,1,2.1,8,1,0.0,0,8,1,0.0,0,8,1,6.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.8,8,1,9.4,8,西南西,8,1,12.8,8,西南西,8,1,,0,1,5.5,8,1,57,8,1,12,8,1,885.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/28,10.9,8,1,16.9,8,1,6.7,8,1,0,1,8,1,0,1,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,5.4,8,西,8,1,9.0,8,西北西,8,1,,0,1,6.6,8,1,52,8,1,18,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/29,13.4,8,1,19.8,8,1,8.8,8,1,0,1,8,1,0,1,8,1,10.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,5.3,8,西北西,8,1,9.5,8,北西,8,1,,0,1,9.3,8,1,62,8,1,29,8,1,890.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/4/30,14.2,8,1,21.6,8,1,8.6,8,1,0,1,8,1,0,1,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.9,8,南東,8,1,12.2,8,南南東,8,1,,0,1,10.0,8,1,64,8,1,19,8,1,889.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/1,11.6,8,1,13.8,8,1,9.8,8,1,3.5,0,8,1,3.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,8.4,8,南東,8,1,13.7,8,南東,8,1,,0,1,12.5,8,1,91,8,1,80,8,1,884.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/2,14.8,8,1,19.4,8,1,10.4,8,1,0,1,8,1,0,1,8,1,9.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,8.6,8,北東,8,1,13.2,8,東,8,1,,0,1,10.6,8,1,64,8,1,43,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/3,17.9,8,1,24.3,8,1,11.4,8,1,0,1,8,1,0,1,8,1,12.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,5.5,8,北北東,8,1,9.6,8,北,8,1,,0,1,9.5,8,1,49,8,1,22,8,1,884.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/4,17.7,8,1,23.2,8,1,13.9,8,1,0.0,0,8,1,0.0,0,8,1,7.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,7.6,8,南南東,8,1,11.8,8,南南東,8,1,,0,1,11.9,8,1,60,8,1,27,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/5,11.2,8,1,14.1,8,1,6.8,8,1,6.5,0,8,1,4.0,0,8,1,0.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.3,8,1,10.6,8,南東,8,1,16.6,8,南南東,8,1,,0,1,11.4,8,1,84,8,1,34,8,1,878.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/6,12.6,8,1,19.4,8,1,7.4,8,1,0,1,8,1,0,1,8,1,9.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.2,8,北北東,8,1,9.6,8,北北東,8,1,,0,1,4.9,8,1,35,8,1,9,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/7,16.1,8,1,22.6,8,1,9.0,8,1,0,1,8,1,0,1,8,1,12.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.3,8,1,4.9,8,西北西,8,1,7.5,8,西,8,1,,0,1,6.5,8,1,36,8,1,6,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/8,17.3,8,1,22.5,8,1,11.9,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,5.7,8,西,8,1,7.9,8,西北西,8,1,,0,1,7.9,8,1,40,8,1,22,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/9,13.2,8,1,16.7,8,1,8.3,8,1,5.0,0,8,1,2.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,11.5,8,東北東,8,1,15.2,8,北東,8,1,,0,1,9.6,8,1,65,8,1,38,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/10,6.8,8,1,10.3,8,1,5.0,8,1,62.0,0,8,1,10.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,12.3,8,1,16.9,8,北東,8,1,21.2,8,東北東,8,1,,0,1,9.3,8,1,94,8,1,80,8,1,880.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/11,8.2,8,1,13.1,8,1,5.5,8,1,0.0,0,8,1,0.0,0,8,1,5.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,10.8,8,東北東,8,1,14.1,8,東北東,8,1,,0,1,9.4,8,1,87,8,1,75,8,1,883.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/12,11.2,8,1,15.8,8,1,7.8,8,1,0,1,8,1,0,1,8,1,7.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,7.4,8,南東,8,1,13.9,8,東南東,8,1,,0,1,10.1,8,1,76,8,1,58,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/13,9.3,8,1,13.3,8,1,5.9,8,1,2.0,0,8,1,1.5,0,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.7,8,南西,8,1,12.7,8,南南西,8,1,,0,1,9.4,8,1,81,8,1,55,8,1,884.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/14,7.5,8,1,12.9,8,1,5.0,8,1,1.0,0,8,1,1.0,0,8,1,3.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,6.9,8,西南西,8,1,17.4,8,南南西,8,1,,0,1,8.7,8,1,85,8,1,55,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/15,11.6,8,1,18.1,8,1,6.5,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.6,8,西,8,1,8.2,8,西南西,8,1,,0,1,9.3,8,1,70,8,1,32,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/16,13.3,8,1,20.7,8,1,7.8,8,1,0.0,0,8,1,0.0,0,8,1,11.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,6.0,8,西,8,1,11.3,8,北,8,1,,0,1,10.7,8,1,73,8,1,34,8,1,885.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/17,14.3,8,1,20.7,8,1,9.7,8,1,0,1,8,1,0,1,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,5.3,8,西南西,8,1,8.8,8,西,8,1,,0,1,9.6,8,1,61,8,1,31,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/18,15.1,8,1,21.8,8,1,11.4,8,1,0,1,8,1,0,1,8,1,8.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,9.1,8,南東,8,1,14.4,8,東南東,8,1,,0,1,10.6,8,1,62,8,1,31,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/19,12.5,8,1,14.7,8,1,8.1,8,1,20.0,0,8,1,5.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,10.7,8,南東,8,1,15.9,8,南東,8,1,,0,1,13.1,8,1,91,8,1,79,8,1,881.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/20,9.7,8,1,16.1,8,1,5.8,8,1,0,1,8,1,0,1,8,1,11.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,8.1,8,西,8,1,12.8,8,西,8,1,,0,1,9.2,8,1,77,8,1,51,8,1,880.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/21,14.3,8,1,21.6,8,1,7.6,8,1,0,1,8,1,0,1,8,1,11.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,4.2,8,北北東,8,1,6.8,8,南南東,8,1,,0,1,8.1,8,1,50,8,1,20,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2008/5/22,14.9,8,1,20.2,8,1,9.3,8,1,0,1,8,1,0,1,8,1,8.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.3,8,1,4.5,8,西,8,1,7.4,8,西,8,1,,0,1,9.4,8,1,57,8,1,11,8,1,888.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
