ダウンロードした時刻：2015/06/12 11:53:24

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2013/3/7,7.7,8,1,11.6,8,1,3.4,8,1,0,1,8,1,0,1,8,1,7.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,10.0,8,南南西,8,1,20.2,8,南西,8,1,南南西,8,1,5.0,8,1,48,8,1,11,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/8,8.6,8,1,12.3,8,1,5.4,8,1,0.0,0,8,1,0.0,0,8,1,7.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,10.4,8,南南西,8,1,24.4,8,南南西,8,1,南南西,8,1,7.8,8,1,73,8,1,31,8,1,884.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/9,11.1,8,1,15.7,8,1,6.9,8,1,0.0,0,8,1,0.0,0,8,1,9.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,10.8,8,南南西,8,1,24.6,8,南南西,8,1,南南西,8,1,8.6,8,1,67,8,1,28,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/10,8.3,8,1,11.2,8,1,1.5,8,1,3.5,0,8,1,2.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,13.1,8,南南西,8,1,31.8,8,南南西,8,1,西南西,8,1,10.4,8,1,89,8,1,35,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/11,3.8,8,1,10.8,8,1,-4.2,8,1,0,1,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,10.5,8,北北東,8,1,14.5,8,北北東,8,1,北,8,1,4.6,8,1,58,8,1,20,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/12,8.7,8,1,14.3,8,1,3.0,8,1,0,1,8,1,0,1,8,1,10.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,6.7,8,西,8,1,11.8,8,西,8,1,南,8,1,7.1,8,1,63,8,1,19,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/13,9.3,8,1,13.0,8,1,2.0,8,1,54.5,0,8,1,14.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,16.9,8,南西,8,1,31.2,8,南,8,1,南,8,1,11.5,8,1,97,8,1,80,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/14,-1.2,8,1,2.8,8,1,-3.1,8,1,0.5,0,8,1,0.5,0,8,1,4.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,11.2,8,北北東,8,1,15.7,8,北北東,8,1,北北東,8,1,4.9,8,1,89,8,1,17,8,1,888.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/15,5.2,8,1,11.3,8,1,-0.7,8,1,0,1,8,1,0,1,8,1,10.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,6.7,8,南西,8,1,10.7,8,南西,8,1,西,8,1,3.1,8,1,34,8,1,5,8,1,891.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/16,6.8,8,1,12.8,8,1,0.9,8,1,0,1,8,1,0,1,8,1,9.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,7.0,8,南西,8,1,11.5,8,西南西,8,1,北北西,8,1,4.6,8,1,46,8,1,11,8,1,891.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/17,7.9,8,1,10.9,8,1,4.6,8,1,1.0,0,8,1,0.5,0,8,1,2.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,8.1,8,南東,8,1,12.5,8,南,8,1,南,8,1,8.2,8,1,76,8,1,36,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/18,10.0,8,1,12.4,8,1,6.1,8,1,31.5,0,8,1,15.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.5,8,1,13.6,8,南,8,1,24.0,8,南,8,1,南南西,8,1,11.6,8,1,95,8,1,81,8,1,878.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/19,11.2,8,1,18.2,8,1,3.7,8,1,0.0,0,8,1,0.0,0,8,1,6.9,0,4,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,6.8,8,北北西,8,1,10.7,8,西,8,1,北北西,8,1,6.8,8,1,57,8,1,15,8,1,884.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/20,8.2,8,1,12.0,8,1,2.3,8,1,13.5,0,8,1,5.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,10.0,8,西,8,1,19.9,8,西南西,8,1,西北西,8,1,8.5,8,1,80,8,1,30,8,1,879.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/21,3.3,8,1,8.5,8,1,-2.3,8,1,0.0,0,8,1,0.0,0,8,1,8.4,0,4,1,,0,1,0,1,8,1,0,1,8,1,4.0,5,1,8.1,8,北西,8,1,13.8,8,北北西,8,1,北,8,1,5.5,8,1,73,8,1,39,8,1,883.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/22,5.8,8,1,11.3,8,1,1.4,8,1,6.5,0,8,1,2.5,0,8,1,4.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,9.8,8,南西,8,1,16.4,8,南南西,8,1,南西,8,1,4.8,8,1,56,8,1,7,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/23,6.1,8,1,10.6,8,1,2.7,8,1,0.0,0,8,1,0.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,6.2,8,西,8,1,8.9,8,西,8,1,西,8,1,5.8,8,1,66,8,1,8,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/24,8.3,8,1,14.0,8,1,4.6,8,1,0.0,0,8,1,0.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.7,8,南西,8,1,8.8,8,南西,8,1,南西,8,1,5.5,8,1,53,8,1,14,8,1,880.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/25,3.5,8,1,8.3,8,1,-0.5,8,1,0.0,0,8,1,0.0,0,8,1,,,1,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.9,8,西,8,1,12.0,8,西,8,1,西北西,8,1,6.8,8,1,87,8,1,55,8,1,881.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/26,3.2,8,1,9.2,8,1,-2.9,8,1,0.0,0,8,1,0.0,0,8,1,2.1,0,4,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.0,8,北北東,8,1,8.6,8,南南西,8,1,北北東,8,1,5.4,8,1,71,8,1,36,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/27,7.4,8,1,9.1,8,1,5.0,8,1,9.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,6.6,8,南東,8,1,9.9,8,南南東,8,1,南東,8,1,10.1,8,1,98,8,1,85,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/28,10.5,8,1,16.6,8,1,6.6,8,1,0.0,0,8,1,0.0,0,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,4.6,8,西南西,8,1,6.9,8,西,8,1,西北西,8,1,10.7,8,1,85,8,1,52,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/29,7.1,8,1,12.0,8,1,2.8,8,1,0.0,0,8,1,0.0,0,8,1,0.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,5.3,8,北北東,8,1,7.6,8,北,8,1,北,8,1,8.0,8,1,81,8,1,39,8,1,885.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/30,8.0,8,1,16.4,8,1,0.0,8,1,0,1,8,1,0.0,0,8,1,10.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,5.6,8,北北東,8,1,7.2,8,南南西,8,1,北,8,1,4.9,8,1,46,8,1,16,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/3/31,6.9,8,1,11.5,8,1,-0.2,8,1,0.0,0,8,1,0.0,0,8,1,0.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.8,8,1,6.5,8,北,8,1,11.7,8,南南西,8,1,西南西,8,1,8.3,8,1,84,8,1,21,8,1,888.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/1,8.5,8,1,15.1,8,1,0.5,8,1,0,1,8,1,0.0,0,8,1,8.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,7.6,8,南東,8,1,11.2,8,南東,8,1,南,8,1,5.6,8,1,49,8,1,8,8,1,889.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/2,7.6,8,1,10.3,8,1,0.5,8,1,15.0,0,8,1,3.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.3,8,西北西,8,1,12.7,8,西北西,8,1,南南東,8,1,10.3,8,1,98,8,1,84,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/3,5.5,8,1,11.3,8,1,0.2,8,1,0.0,0,8,1,0.0,0,8,1,6.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.9,8,北北西,8,1,15.6,8,北北西,8,1,北西,8,1,6.4,8,1,74,8,1,4,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/4,12.1,8,1,17.5,8,1,6.5,8,1,0,1,8,1,0,1,8,1,5.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.8,8,南東,8,1,7.1,8,南東,8,1,北北東,8,1,4.2,8,1,29,8,1,4,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/5,11.7,8,1,16.2,8,1,9.1,8,1,0,1,8,1,0,1,8,1,7.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,10.0,8,南南東,8,1,16.6,8,南南東,8,1,南東,8,1,6.5,8,1,49,8,1,11,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/6,10.0,8,1,13.4,8,1,3.0,8,1,67.5,0,8,1,10.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.4,8,1,12.7,8,南南西,8,1,25.2,8,南南西,8,1,南東,8,1,12.3,8,1,99,8,1,89,8,1,868.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/7,-1.3,8,1,3.0,8,1,-3.1,8,1,11.5,0,8,1,4.5,0,8,1,0.1,0,8,1,,0,1,3,0,8,1,4,0,8,1,8.3,8,1,11.9,8,西,8,1,19.9,8,西,8,1,西北西,8,1,5.6,8,1,100,8,1,99,8,1,872.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/8,5.0,8,1,11.8,8,1,-2.4,8,1,0,1,8,1,0,1,8,1,11.6,0,8,1,,0,1,2,0,8,1,0,1,8,1,4.6,8,1,9.9,8,西北西,8,1,12.9,8,西北西,8,1,西北西,8,1,4.3,8,1,53,8,1,16,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/9,4.2,8,1,8.0,8,1,0.1,8,1,0.0,0,8,1,0.0,0,8,1,2.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,10.2,8,西,8,1,17.4,8,西,8,1,西南西,8,1,5.9,8,1,70,8,1,18,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/10,0.0,8,1,5.0,8,1,-2.2,8,1,0,1,8,1,0,1,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,12.1,8,西,8,1,20.3,8,西北西,8,1,西,8,1,4.5,8,1,74,8,1,37,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/11,0.4,8,1,4.3,8,1,-2.1,8,1,0.5,0,8,1,0.5,0,8,1,3.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,10.5,8,西,8,1,19.3,8,西南西,8,1,西,8,1,5.6,8,1,89,8,1,65,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/12,1.7,8,1,5.7,8,1,-1.9,8,1,0.0,0,8,1,0.0,0,8,1,3.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,8.5,8,西,8,1,13.7,8,西,8,1,西,8,1,5.0,8,1,73,8,1,57,8,1,886.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/13,5.2,8,1,11.9,8,1,-1.0,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,6.7,8,南西,8,1,11.5,8,南西,8,1,西,8,1,4.8,8,1,58,8,1,29,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/14,9.2,8,1,12.0,8,1,6.4,8,1,9.0,0,8,1,8.0,0,8,1,0.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.2,8,1,12.9,8,南南西,8,1,26.5,8,西南西,8,1,南西,8,1,9.4,8,1,80,8,1,30,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/15,10.1,8,1,14.8,8,1,5.0,8,1,0.0,0,8,1,0.0,0,8,1,11.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,9.8,8,西南西,8,1,19.1,8,西,8,1,西南西,8,1,7.2,8,1,61,8,1,24,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/16,13.5,8,1,18.7,8,1,10.3,8,1,0,1,8,1,0,1,8,1,6.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,9.6,8,南西,8,1,16.6,8,南西,8,1,南西,8,1,9.8,8,1,63,8,1,28,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/17,12.8,8,1,17.8,8,1,8.6,8,1,31.5,0,8,1,13.0,0,8,1,2.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.6,8,北東,8,1,10.1,8,南南西,8,1,南南東,8,1,12.0,8,1,82,8,1,32,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/18,12.2,8,1,16.8,8,1,9.6,8,1,0.0,0,8,1,0.0,0,8,1,2.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.7,8,西南西,8,1,10.8,8,西南西,8,1,西南西,8,1,13.1,8,1,93,8,1,61,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/19,7.0,8,1,12.3,8,1,3.6,8,1,0.0,0,8,1,0.0,0,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,6.7,8,北北東,8,1,9.1,8,北北東,8,1,北北東,8,1,7.6,8,1,77,8,1,44,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/20,6.0,8,1,10.6,8,1,2.1,8,1,22.0,0,8,1,5.5,0,8,1,2.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,8.1,8,西,8,1,11.5,8,西北西,8,1,南,8,1,8.3,8,1,89,8,1,66,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/21,2.4,8,1,7.8,8,1,0.0,8,1,0.0,0,8,1,0.0,0,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.7,8,1,11.2,8,北,8,1,15.5,8,北,8,1,北,8,1,5.8,8,1,81,8,1,46,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/22,6.5,8,1,13.9,8,1,0.7,8,1,0,1,8,1,0,1,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,9.3,8,北東,8,1,12.7,8,北東,8,1,北北東,8,1,4.6,8,1,48,8,1,23,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/23,6.9,8,1,9.6,8,1,4.2,8,1,16.5,0,8,1,7.5,0,8,1,0.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,13.5,8,南東,8,1,19.8,8,南東,8,1,南南東,8,1,8.0,8,1,79,8,1,45,8,1,889.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/24,9.4,8,1,12.2,8,1,6.7,8,1,15.5,0,8,1,6.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,12.3,8,南東,8,1,22.0,8,南東,8,1,西南西,8,1,11.8,8,1,100,8,1,99,8,1,881.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/25,9.5,8,1,15.8,8,1,4.7,8,1,0,1,8,1,0,1,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,6.9,8,西南西,8,1,13.4,8,西,8,1,南西,8,1,8.4,8,1,74,8,1,19,8,1,881.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/26,5.4,8,1,9.8,8,1,2.3,8,1,0.0,0,8,1,0.0,0,8,1,6.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,9.6,8,西北西,8,1,15.7,8,西南西,8,1,西,8,1,6.8,8,1,77,8,1,44,8,1,881.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/27,7.2,8,1,13.5,8,1,2.4,8,1,0.0,0,8,1,0.0,0,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,7.2,8,西北西,8,1,10.5,8,西北西,8,1,北西,8,1,6.3,8,1,65,8,1,32,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/28,12.2,8,1,18.5,8,1,6.2,8,1,0.0,0,8,1,0.0,0,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,6.3,8,北,8,1,9.1,8,北,8,1,北北東,8,1,6.0,8,1,45,8,1,23,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/29,13.7,8,1,18.8,8,1,10.4,8,1,0,1,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,9.8,8,南西,8,1,15.3,8,南南西,8,1,南西,8,1,9.2,8,1,59,8,1,34,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/4/30,9.6,8,1,12.3,8,1,5.8,8,1,28.5,0,8,1,9.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,9.0,8,北北東,8,1,17.8,8,南南西,8,1,北北東,8,1,9.4,8,1,77,8,1,31,8,1,881.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/1,6.3,8,1,11.0,8,1,1.5,8,1,0.0,0,8,1,0.0,0,8,1,5.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,7.2,8,北北東,8,1,10.5,8,北,8,1,北,8,1,7.0,8,1,74,8,1,44,8,1,877.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/2,6.6,8,1,13.7,8,1,-0.3,8,1,0.0,0,8,1,0.0,0,8,1,11.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,5.4,8,北北東,8,1,9.0,8,西北西,8,1,北北東,8,1,6.0,8,1,64,8,1,35,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/3,8.7,8,1,14.5,8,1,3.5,8,1,0,1,8,1,0,1,8,1,12.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,5.5,8,西南西,8,1,9.6,8,西南西,8,1,西,8,1,7.4,8,1,68,8,1,39,8,1,885.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/4,9.4,8,1,14.6,8,1,5.8,8,1,0,1,8,1,0,1,8,1,8.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,5.8,8,西南西,8,1,9.2,8,西北西,8,1,西北西,8,1,8.4,8,1,73,8,1,37,8,1,888.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/5,10.9,8,1,18.0,8,1,5.1,8,1,0,1,8,1,0,1,8,1,12.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.3,8,北東,8,1,9.8,8,北北西,8,1,北北東,8,1,6.6,8,1,52,8,1,28,8,1,890.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/6,12.5,8,1,18.2,8,1,7.8,8,1,0,1,8,1,0,1,8,1,11.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.3,8,西北西,8,1,9.6,8,西北西,8,1,西北西,8,1,6.9,8,1,49,8,1,27,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/7,14.0,8,1,19.7,8,1,7.7,8,1,0,1,8,1,0,1,8,1,12.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,5,1,8.0,8,北,8,1,10.4,8,北,8,1,北北東,8,1,6.6,8,1,42,8,1,16,8,1,889.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/8,15.1,8,1,21.4,5,1,6.1,5,1,0,1,8,1,0,1,8,1,12.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,8.8,8,東北東,8,1,11.0,8,東北東,8,1,西北西,8,1,5.9,8,1,36,8,1,5,5,1,890.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/9,15.3,8,1,20.8,8,1,8.9,8,1,0.0,0,8,1,0.0,0,8,1,6.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.4,8,西,8,1,8.0,8,南西,8,1,南西,8,1,7.5,8,1,45,8,1,7,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/10,13.4,8,1,15.8,8,1,8.5,8,1,26.5,0,8,1,8.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.3,8,1,8.5,8,南,8,1,15.5,8,南,8,1,南南西,8,1,13.6,8,1,87,8,1,30,8,1,880.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/11,12.2,8,1,15.5,8,1,7.8,8,1,2.5,0,8,1,1.0,0,8,1,2.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,7.9,8,南西,8,1,13.1,8,南南西,8,1,北,8,1,12.4,8,1,87,8,1,52,8,1,878.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/12,14.8,8,1,21.0,8,1,8.8,8,1,0,1,8,1,0,1,8,1,12.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.5,8,北北西,8,1,8.2,8,北北西,8,1,西,8,1,7.5,8,1,45,8,1,24,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/13,17.8,8,1,24.1,8,1,11.9,8,1,0,1,8,1,0,1,8,1,12.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,6.1,8,南南西,8,1,11.8,8,南西,8,1,南東,8,1,7.0,8,1,35,8,1,13,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/14,17.5,8,1,23.1,8,1,12.1,8,1,0,1,8,1,0,1,8,1,12.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,8.3,8,南,8,1,13.4,8,南,8,1,南東,8,1,6.5,8,1,34,8,1,15,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/15,14.9,8,1,21.2,8,1,8.7,8,1,0,1,8,1,0,1,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,5.6,8,西,8,1,8.0,8,西,8,1,西,8,1,12.5,8,1,76,8,1,40,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/16,15.1,8,1,20.1,8,1,11.3,8,1,0,1,8,1,0,1,8,1,7.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,10.8,8,東北東,8,1,14.8,8,東北東,8,1,北東,8,1,12.6,8,1,74,8,1,53,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/17,12.8,8,1,19.2,8,1,6.8,8,1,0,1,8,1,0,1,8,1,9.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,10.9,8,南南東,8,1,17.2,8,南南東,8,1,南南東,8,1,10.5,8,1,73,8,1,36,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/18,13.4,8,1,19.1,8,1,11.0,8,1,0.0,0,8,1,0.0,0,8,1,4.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.2,8,1,12.2,8,南南東,8,1,19.7,8,南南東,8,1,南南東,8,1,12.9,8,1,85,8,1,55,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/19,13.5,8,1,15.7,8,1,11.4,8,1,21.5,0,8,1,4.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,11.3,8,南東,8,1,17.9,8,南東,8,1,南東,8,1,15.5,8,1,100,8,1,97,8,1,875.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/20,16.5,8,1,23.2,8,1,12.0,8,1,0.5,0,8,1,0.5,0,8,1,11.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,6.0,8,南西,8,1,9.1,8,西南西,8,1,西北西,8,1,13.8,8,1,76,8,1,30,8,1,878.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/21,17.7,8,1,24.5,8,1,12.9,8,1,0,1,8,1,0,1,8,1,9.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.7,8,西南西,8,1,9.5,8,南西,8,1,西,8,1,11.3,8,1,59,8,1,18,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
